order_id,customer_id,customer_name,email,city,state,country,product_id,product_title,category,brand,quantity,unit_price,discount,tax,shipping,total_amount,net_amount,payment_method,status,rating,order_date
140779,9966,David Ellis,bethstafford@example.com,East Carol,Arkansas,United States,8296,LG Electronics Product 118,Electronics,Adidas,4,5422,50,3903.84,80,21688,25621.84,Debit Card,Delivered,4.8,2027-01-06 03:53:54
140780,5812,Dr. Michael Crawford Jr.,whitestephen@example.org,South Amandamouth,Indiana,United States,5651,Nike Toys Product 293,Appliances,Dell,3,5670,750,3061.8,120,17010,19441.8,Debit Card,Processing,4.8,2027-03-05 15:25:54
140781,3882,Katherine Collins,martinezgabrielle@example.com,North Brandon,Colorado,United States,6240,Samsung Electronics Product 206,Sports,Nike,2,7671,0,2761.56,60,15342,18163.56,Credit Card,Processing,4.0,2025-05-08 02:13:54
140782,4240,Hannah Jackson,edwardlee@example.net,New Kenneth,Wisconsin,United States,6726,Philips Appliances Product 18,Fashion,Zara,3,10671,1000,5762.34,60,32013,36835.34,Wallet,Shipped,4.5,2025-06-15 12:45:54
140783,2110,Mary Baker,joneschristina@example.com,East Michelle,Indiana,United States,6587,Zara Home & Kitchen Product 17,Appliances,Nike,5,24182,100,21763.8,120,120910,142693.8,Wallet,Delivered,5.0,2025-09-03 03:43:54
140784,11935,Howard Moore,daniel72@example.net,West Mercedesmouth,Washington,United States,5489,Boat Furniture Product 6,Grocery,Boat,4,15241,250,10973.52,120,60964,71807.52,Wallet,Delivered,5.0,2025-07-17 09:20:54
140785,5419,Michelle Hill,vdiaz@example.net,Port Carlos,North Carolina,United States,5380,Apple Toys Product 166,Appliances,Apple,2,555,100,199.8,0,1110,1209.8,UPI,Pending,4.8,2026-06-19 00:20:54
140786,5270,Robyn Bowman,michaelcowan@example.com,Rodneyport,Tennessee,United States,6078,Adidas Grocery Product 303,Electronics,IKEA,1,13357,0,2404.26,40,13357,15801.26,Debit Card,Processing,4.8,2026-03-16 09:30:54
140787,1799,Carol Medina,lindakelly@example.com,East Joan,Oregon,United States,5661,Mamaearth Grocery Product 61,Grocery,Nike,1,20451,500,3681.18,80,20451,23712.18,Credit Card,Cancelled,3.5,2026-02-28 10:12:54
140788,8514,Joanna Stephens,joseph42@example.net,Lake Susanland,Washington,United States,6019,Lenovo Sports Product 408,Sports,Puma,3,10386,250,5608.44,80,31158,36596.44,Cash on Delivery,Delivered,4.5,2027-03-09 23:35:54
140789,5388,Lisa Mullen,philliphenry@example.org,Hillbury,Delaware,United States,8314,HP Fashion Product 145,Toys,Mamaearth,1,23124,0,4162.32,40,23124,27326.32,Wallet,Pending,4.2,2026-04-18 08:23:54
140790,3338,Megan Young,kingjohn@example.net,South Mirandahaven,Virginia,United States,6867,Samsung Toys Product 434,Home & Kitchen,Boat,2,19195,0,6910.2,0,38390,45300.2,UPI,Shipped,4.8,2026-10-19 16:55:54
140791,4007,Ann Mitchell,ryan72@example.com,West Stephanie,Maryland,United States,8912,LG Books Product 175,Electronics,Apple,4,5275,0,3798.0,40,21100,24938.0,Debit Card,Pending,4.2,2025-05-28 21:46:54
140792,10479,Tamara Howard,gregorymaria@example.net,Jeffreyview,Rhode Island,United States,7981,HP Toys Product 240,Fashion,Puma,3,16408,0,8860.32,40,49224,58124.32,Cash on Delivery,Processing,4.0,2026-06-12 11:27:54
140793,11941,Kimberly Ross,gking@example.org,West Alan,Tennessee,United States,7024,IKEA Toys Product 409,Fashion,Dell,1,2014,250,362.52,0,2014,2126.52,Credit Card,Pending,4.8,2027-04-02 07:07:54
140794,6664,Patricia Watkins,kimberlybarrera@example.com,Ramirezside,South Carolina,United States,6057,Boat Sports Product 118,Appliances,Apple,2,15174,100,5462.64,40,30348,35750.64,Cash on Delivery,Pending,4.8,2025-11-21 13:45:54
140795,8264,David Sims,lewisjoseph@example.org,Colleenville,Michigan,United States,8639,Nike Furniture Product 495,Beauty,Apple,5,16382,0,14743.8,0,81910,96653.8,Credit Card,Shipped,4.8,2026-08-26 09:27:54
140796,8591,Lawrence King,udaniel@example.net,North Helen,New Jersey,United States,7008,Apple Sports Product 26,Sports,Lenovo,3,11994,50,6476.76,80,35982,42488.76,Debit Card,Cancelled,4.8,2027-02-23 03:53:54
140797,4640,Evan Smith II,benjaminhayes@example.com,West Brendachester,Iowa,United States,8424,Apple Grocery Product 78,Fashion,Lenovo,3,4845,750,2616.3,80,14535,16481.3,Wallet,Cancelled,5.0,2025-05-13 00:17:54
140798,3825,Anthony Page,vgreer@example.net,Lake Brandy,Wyoming,United States,8099,Philips Fashion Product 445,Toys,Puma,5,16755,50,15079.5,80,83775,98884.5,Wallet,Cancelled,5.0,2026-11-21 22:08:54
140799,3818,Julie Brown,jreyes@example.com,Vincentchester,Colorado,United States,5831,Zara Grocery Product 385,Toys,Philips,2,20291,50,7304.76,120,40582,47956.76,Wallet,Delivered,4.0,2025-05-05 10:39:54
140800,2760,Joseph Vaughn,johnsonmatthew@example.net,Justinview,California,United States,7131,Zara Appliances Product 138,Appliances,Samsung,4,14386,250,10357.92,120,57544,67771.92,Credit Card,Delivered,5.0,2026-10-10 15:55:54
140801,5732,Heidi Clark,czamora@example.com,Guyville,Louisiana,United States,5245,Adidas Electronics Product 270,Electronics,Puma,2,4125,1000,1485.0,120,8250,8855.0,Credit Card,Shipped,4.5,2025-06-28 09:44:54
140802,2624,Douglas Farrell,whitejoseph@example.org,Laurenberg,New York,United States,7965,Samsung Beauty Product 42,Beauty,Samsung,3,19798,50,10690.92,80,59394,70114.92,Debit Card,Cancelled,5.0,2026-06-11 11:48:54
140803,2744,Ryan Sharp,amyhanna@example.org,Port Jessicaburgh,Illinois,United States,7349,Puma Toys Product 52,Toys,HP,4,18046,100,12993.12,80,72184,85157.12,Wallet,Delivered,3.5,2025-11-24 12:17:54
140804,8697,Tara Miller,hwiggins@example.org,Nathanside,Utah,United States,5116,Sony Home & Kitchen Product 255,Sports,Zara,1,18101,0,3258.18,80,18101,21439.18,Cash on Delivery,Shipped,4.0,2027-04-27 06:32:54
140805,1538,Christina Scott,sanchezmichael@example.net,Port Charlesmouth,Oklahoma,United States,8192,Boat Books Product 327,Grocery,Dell,1,10935,100,1968.3,40,10935,12843.3,Credit Card,Cancelled,4.2,2026-12-06 07:41:54
140806,2311,Dylan Ruiz,kennethmitchell@example.org,Lindaton,Kansas,United States,7361,Dell Furniture Product 17,Beauty,LG,5,2867,250,2580.3,60,14335,16725.3,Credit Card,Shipped,4.8,2026-02-23 10:13:54
140807,3747,Phillip Barnett,gsteele@example.org,East Frederickshire,South Dakota,United States,8653,Sony Toys Product 299,Furniture,Lenovo,2,22733,0,8183.88,40,45466,53689.88,Credit Card,Pending,5.0,2026-06-09 16:53:54
140808,10402,Logan Johnson,lhart@example.com,Patrickhaven,Oklahoma,United States,6358,Zara Grocery Product 32,Grocery,Dell,3,22382,0,12086.28,120,67146,79352.28,UPI,Processing,4.5,2026-01-16 01:16:54
140809,6219,Thomas Hull,aimeemendoza@example.com,Hernandezville,Massachusetts,United States,8950,Adidas Electronics Product 301,Sports,Apple,5,14752,0,13276.8,40,73760,87076.8,UPI,Processing,4.8,2027-02-09 15:29:54
140810,7431,Elizabeth Stewart,espinozarenee@example.org,Cruzmouth,Wisconsin,United States,8933,Nike Beauty Product 155,Books,Zara,3,20134,750,10872.36,80,60402,70604.36,UPI,Cancelled,4.8,2027-02-17 06:47:54
140811,4967,Daniel Williams,rodriguezallen@example.org,New Traceyport,Nebraska,United States,5768,LG Books Product 368,Electronics,Mamaearth,1,5039,50,907.02,80,5039,5976.02,Credit Card,Cancelled,4.5,2026-09-16 22:06:54
140812,8122,Emily Werner PhD,jonmorris@example.net,East Jennifer,Arkansas,United States,8674,Apple Books Product 359,Home & Kitchen,Philips,4,2656,250,1912.32,120,10624,12406.32,Net Banking,Processing,4.2,2026-09-08 23:44:54
140813,2847,Janet Cook,timothy68@example.net,North Christopher,North Carolina,United States,8942,LG Furniture Product 254,Books,IKEA,5,3749,1000,3374.1,40,18745,21159.1,Net Banking,Processing,5.0,2025-07-27 12:51:54
140814,8711,Colleen Cooke,knightelizabeth@example.net,New Sharon,Florida,United States,6754,Adidas Fashion Product 379,Appliances,Lenovo,1,1169,750,210.42,120,1169,749.42,Cash on Delivery,Shipped,4.0,2026-12-27 23:13:54
140815,11500,Brandon Foster,hernandezemily@example.org,Port Lawrence,Delaware,United States,8490,IKEA Home & Kitchen Product 3,Sports,Boat,4,984,50,708.48,40,3936,4634.48,Debit Card,Cancelled,4.2,2026-09-03 17:37:54
140816,6035,Sarah Sloan,sextonjacqueline@example.net,East Donaldberg,Rhode Island,United States,6922,Boat Grocery Product 1,Beauty,LG,5,4174,100,3756.6,80,20870,24606.6,Wallet,Pending,5.0,2025-12-06 00:49:54
140817,2712,Jason Bradley,salazarderek@example.net,Lake Jeromeside,Iowa,United States,5770,Zara Home & Kitchen Product 151,Toys,IKEA,5,23271,0,20943.9,40,116355,137338.9,Credit Card,Delivered,5.0,2026-06-25 12:37:54
140818,10497,Amy Mcpherson,fergusonhayley@example.com,New Bruce,Tennessee,United States,6481,Mamaearth Furniture Product 332,Electronics,Boat,5,12594,0,11334.6,80,62970,74384.6,Debit Card,Processing,4.5,2025-08-27 09:54:54
140819,9247,Ashley Scott,kenneth84@example.com,Bakerburgh,West Virginia,United States,7246,Adidas Grocery Product 474,Toys,HP,3,4706,500,2541.24,80,14118,16239.24,Wallet,Shipped,4.0,2026-11-23 18:24:54
140820,1644,Alan Murphy,david49@example.com,Rachelchester,Idaho,United States,6811,Dell Furniture Product 166,Fashion,IKEA,1,6202,250,1116.36,0,6202,7068.36,Wallet,Delivered,4.0,2026-05-18 12:04:54
140821,6979,Robin Stone,mwillis@example.org,Angelaport,Nevada,United States,8213,Philips Beauty Product 447,Fashion,Zara,2,661,1000,237.96,40,1322,599.96,Wallet,Cancelled,4.8,2025-05-09 03:41:54
140822,8666,Tammy Shaw,roberto53@example.org,North Melissaport,Massachusetts,United States,8611,Philips Electronics Product 432,Toys,Apple,2,22996,100,8278.56,80,45992,54250.56,Wallet,Pending,5.0,2026-01-08 09:03:54
140823,6659,Eric Guzman,emilykim@example.net,Ashleymouth,Oklahoma,United States,6104,Puma Grocery Product 93,Beauty,Mamaearth,2,5426,50,1953.36,60,10852,12815.36,Wallet,Shipped,5.0,2026-04-30 01:05:54
140824,11835,Adam Mitchell,rwilliams@example.net,East Davidview,Kansas,United States,7033,Nike Books Product 477,Appliances,Adidas,2,13924,0,5012.64,120,27848,32980.64,Wallet,Shipped,3.5,2025-09-18 13:47:54
140825,4866,Kimberly Rodriguez,brian80@example.org,Kennethtown,Nebraska,United States,8737,IKEA Appliances Product 12,Sports,Dell,1,1263,1000,227.34,40,1263,530.34,UPI,Processing,5.0,2025-07-19 22:28:54
140826,8132,Jose Nolan,gregory75@example.com,Lake Garyfurt,Arkansas,United States,6536,Samsung Sports Product 381,Sports,Zara,2,5049,50,1817.64,80,10098,11945.64,UPI,Processing,5.0,2025-05-19 22:16:54
140827,1407,Kendra Johnson,xhoover@example.org,Lake Michelle,New Hampshire,United States,8894,Philips Home & Kitchen Product 28,Sports,Apple,5,21368,100,19231.2,60,106840,126031.2,UPI,Processing,5.0,2027-03-07 21:13:54
140828,6211,Corey Berg,douglascampbell@example.org,Burnettmouth,New Hampshire,United States,7608,IKEA Grocery Product 226,Furniture,Zara,1,7233,750,1301.94,60,7233,7844.9400000000005,Debit Card,Shipped,5.0,2026-01-24 05:00:54
140829,3129,James Mcguire,richarddouglas@example.org,West Debra,West Virginia,United States,7100,Nike Appliances Product 138,Furniture,Dell,2,11450,500,4122.0,60,22900,26582.0,Wallet,Shipped,4.5,2027-04-07 18:27:54
140830,8569,Brandy Harris,stewartjames@example.com,Cookside,Colorado,United States,8871,Sony Toys Product 429,Books,HP,3,21608,0,11668.32,40,64824,76532.32,UPI,Delivered,4.0,2026-04-11 00:50:54
140831,9845,Brett Williamson,shawlarry@example.org,Santiagoburgh,Nevada,United States,5743,Mamaearth Home & Kitchen Product 476,Sports,IKEA,2,3509,1000,1263.24,80,7018,7361.24,Cash on Delivery,Processing,4.5,2025-05-28 20:31:54
140832,10993,Mrs. Tamara Vaughn,wholloway@example.com,Bakerhaven,Missouri,United States,6612,Sony Electronics Product 279,Home & Kitchen,Nike,3,15883,0,8576.82,60,47649,56285.82,Cash on Delivery,Delivered,4.8,2026-09-14 05:42:54
140833,2177,Shannon Smith,matthew25@example.com,Millertown,Kansas,United States,8263,Samsung Electronics Product 29,Fashion,Dell,2,14185,0,5106.6,60,28370,33536.6,Credit Card,Processing,4.0,2026-02-04 11:04:54
140834,11067,Hannah Bennett,katherine67@example.net,Joshuamouth,South Dakota,United States,7210,IKEA Sports Product 110,Sports,Adidas,1,13351,0,2403.18,40,13351,15794.18,Debit Card,Processing,4.0,2026-07-21 03:10:54
140835,1178,Michael Olson,baxterhenry@example.org,Johnsonville,Oklahoma,United States,7148,Lenovo Home & Kitchen Product 259,Fashion,LG,5,6077,500,5469.3,0,30385,35354.3,Debit Card,Delivered,4.5,2027-02-27 02:31:54
140836,11486,April Black,ipayne@example.com,Port Philip,Michigan,United States,8091,Samsung Sports Product 235,Beauty,Sony,3,23433,500,12653.82,0,70299,82452.82,Wallet,Pending,4.8,2026-07-21 03:43:54
140837,1747,Cindy Lopez,chasesmith@example.net,West Joseph,Missouri,United States,8296,Nike Books Product 53,Fashion,Samsung,5,11281,50,10152.9,120,56405,66627.9,Wallet,Delivered,4.2,2025-11-11 03:41:54
140838,2240,Paula Reyes,josephharvey@example.net,East Linda,New Mexico,United States,7382,Nike Home & Kitchen Product 36,Appliances,Philips,2,16197,750,5830.92,40,32394,37514.92,Wallet,Pending,4.5,2025-07-09 18:54:54
140839,6958,Cynthia Fischer,xclark@example.com,Villabury,California,United States,8432,Lenovo Toys Product 474,Sports,HP,3,20616,50,11132.64,80,61848,73010.64,Debit Card,Delivered,4.0,2026-10-21 19:16:54
140840,10365,John Campbell,bclark@example.net,West Matthew,Texas,United States,8948,IKEA Beauty Product 442,Appliances,Mamaearth,4,19571,500,14091.12,120,78284,91995.12,Debit Card,Cancelled,3.5,2025-10-12 14:14:54
140841,2471,Melanie Smith,shawn42@example.com,Joshuafort,Iowa,United States,5993,Adidas Fashion Product 283,Sports,Nike,1,24005,750,4320.9,40,24005,27615.9,Net Banking,Cancelled,4.8,2025-12-07 10:14:54
140842,7114,Karen Morton,donnaspence@example.com,Kathrynshire,Indiana,United States,5469,Samsung Electronics Product 226,Electronics,HP,5,2337,500,2103.3,40,11685,13328.3,Credit Card,Pending,4.5,2026-05-16 04:25:54
140843,7780,Angela Rios,qtrujillo@example.org,East Margaretmouth,Utah,United States,6613,Adidas Furniture Product 483,Fashion,Mamaearth,5,1496,0,1346.4,40,7480,8866.4,Wallet,Shipped,3.5,2027-04-11 14:18:54
140844,3287,Ian Campbell,tamarawright@example.com,Heatherfort,South Carolina,United States,6653,Philips Electronics Product 113,Furniture,Philips,3,8208,50,4432.32,120,24624,29126.32,Wallet,Delivered,4.2,2026-06-08 03:43:54
140845,9100,Melanie Huynh,joel83@example.com,Kristinebury,Delaware,United States,7025,Lenovo Books Product 145,Toys,Philips,5,14651,1000,13185.9,40,73255,85480.9,Wallet,Cancelled,4.8,2026-12-11 23:09:54
140846,4692,Lacey Dunlap,ftrujillo@example.com,Martinhaven,North Carolina,United States,6819,IKEA Home & Kitchen Product 409,Fashion,Mamaearth,4,9491,50,6833.52,40,37964,44787.520000000004,Debit Card,Processing,4.0,2025-12-09 12:08:54
140847,9351,Douglas Johnson,michaelschneider@example.net,West Paul,Virginia,United States,5229,Samsung Sports Product 357,Grocery,Puma,5,8923,750,8030.7,120,44615,52015.7,Credit Card,Delivered,4.8,2025-08-11 21:06:54
140848,4863,Cynthia Wise,iestrada@example.com,Onealfurt,Nevada,United States,5707,Samsung Sports Product 473,Books,LG,4,6466,0,4655.52,80,25864,30599.52,Cash on Delivery,Shipped,4.2,2025-12-20 04:17:54
140849,11383,Martin Shepard,michele82@example.com,Lisaborough,South Dakota,United States,7990,Adidas Grocery Product 344,Fashion,Puma,5,16624,50,14961.6,60,83120,98091.6,Cash on Delivery,Delivered,4.8,2026-11-29 02:17:54
140850,10091,Desiree Reynolds,harrisstacey@example.net,Carrville,North Dakota,United States,7629,Zara Appliances Product 123,Electronics,Sony,5,14399,500,12959.1,60,71995,84514.1,Credit Card,Delivered,4.8,2025-12-28 12:29:54
140851,6474,Geoffrey Holmes,reyesdonald@example.com,East Jenniferstad,Alabama,United States,7676,Boat Home & Kitchen Product 362,Furniture,IKEA,4,23453,500,16886.16,60,93812,110258.16,Net Banking,Delivered,3.5,2026-05-04 11:30:54
140852,11539,Veronica Michael,angelica24@example.org,Reyesville,Delaware,United States,6163,Sony Sports Product 413,Sports,LG,2,20652,50,7434.72,80,41304,48768.72,Wallet,Shipped,3.5,2025-06-22 15:07:54
140853,11302,Richard Chavez,douglasrandy@example.com,South Kelsey,Massachusetts,United States,6703,Mamaearth Beauty Product 196,Beauty,Dell,3,24009,0,12964.86,0,72027,84991.86,UPI,Processing,4.0,2025-12-30 06:04:54
140854,9001,John Singleton,jonescheryl@example.org,South Michele,Washington,United States,7435,Dell Sports Product 66,Books,Boat,1,5472,750,984.96,40,5472,5746.96,Wallet,Shipped,4.8,2025-08-18 02:08:54
140855,2204,Amy Williams,sheribenson@example.com,West Chaseberg,Rhode Island,United States,7168,Adidas Appliances Product 267,Electronics,Mamaearth,3,23365,0,12617.1,40,70095,82752.1,Debit Card,Processing,4.2,2025-06-19 12:15:54
140856,6385,Sheena Taylor,bhernandez@example.com,Brownberg,Texas,United States,7000,Apple Furniture Product 159,Furniture,IKEA,1,8772,500,1578.96,60,8772,9910.96,UPI,Processing,4.0,2027-01-11 06:07:54
140857,5759,Angela Schwartz,andersondavid@example.net,New Elizabethhaven,New Mexico,United States,5505,Apple Fashion Product 358,Fashion,HP,1,8354,0,1503.72,60,8354,9917.72,Debit Card,Delivered,4.2,2026-10-31 01:43:54
140858,1928,David Robinson,carl04@example.org,Woodsfort,Massachusetts,United States,6017,Sony Beauty Product 443,Fashion,Lenovo,5,7078,1000,6370.2,80,35390,40840.2,Cash on Delivery,Delivered,4.8,2026-05-24 05:10:54
140859,6606,Marisa Berry,rcalderon@example.org,Jacobburgh,Michigan,United States,6479,Dell Home & Kitchen Product 316,Fashion,LG,3,2478,500,1338.12,0,7434,8272.119999999999,Net Banking,Pending,4.8,2026-11-05 15:37:54
140860,3698,Christopher Lewis,rodriguezthomas@example.net,Haasmouth,Connecticut,United States,7386,Sony Grocery Product 25,Beauty,Boat,1,14971,0,2694.78,80,14971,17745.78,UPI,Delivered,4.0,2025-05-21 10:35:54
140861,11823,Tina Buckley,ericalopez@example.com,South Bradleyborough,North Carolina,United States,5393,Philips Sports Product 201,Beauty,Apple,5,13165,500,11848.5,40,65825,77213.5,Cash on Delivery,Shipped,4.5,2027-02-13 03:51:54
140862,6026,Timothy Pratt,robert89@example.com,North Heatherstad,North Dakota,United States,6622,Dell Home & Kitchen Product 191,Toys,Sony,3,1658,0,895.32,0,4974,5869.32,UPI,Cancelled,5.0,2025-08-05 05:51:54
140863,6635,Becky Jones,bianca40@example.org,Brownchester,New Mexico,United States,6276,Philips Home & Kitchen Product 408,Home & Kitchen,Philips,1,2697,500,485.46,0,2697,2682.46,Credit Card,Shipped,4.0,2025-07-25 13:06:54
140864,10308,Carla May,gaineschristopher@example.net,South Emilyburgh,Illinois,United States,8361,Dell Appliances Product 1,Books,LG,1,3780,0,680.4,60,3780,4520.4,Credit Card,Shipped,5.0,2026-04-22 10:26:54
140865,6360,David Gardner,floreseric@example.org,West Monica,Massachusetts,United States,6744,Sony Books Product 28,Appliances,Philips,4,3290,100,2368.8,80,13160,15508.8,Net Banking,Cancelled,4.0,2025-12-06 09:49:54
140866,1893,Jeffrey Hudson,ryangonzalez@example.org,South Jessica,Washington,United States,6066,Boat Toys Product 206,Appliances,Apple,2,23958,0,8624.88,80,47916,56620.88,UPI,Delivered,4.5,2025-07-15 13:28:54
140867,3363,Elizabeth Garza,cmartinez@example.net,Whitebury,Virginia,United States,6078,HP Furniture Product 44,Home & Kitchen,Sony,3,3537,500,1909.98,0,10611,12020.98,UPI,Shipped,4.2,2025-10-12 16:35:54
140868,7230,Linda Walker,sbray@example.net,Kentfurt,Oregon,United States,5524,LG Appliances Product 284,Appliances,LG,3,22738,100,12278.52,40,68214,80432.52,Net Banking,Delivered,3.5,2025-11-29 19:46:54
140869,1982,Amanda Rodriguez,ronaldbrooks@example.net,Port Sarah,Montana,United States,6331,Dell Appliances Product 108,Fashion,Boat,4,16869,0,12145.68,60,67476,79681.68,Wallet,Shipped,4.2,2026-12-01 02:42:54
140870,10178,Jason Silva,karenmoore@example.com,North Danielborough,Iowa,United States,7544,Lenovo Grocery Product 153,Electronics,Boat,5,21843,50,19658.7,80,109215,128903.7,Wallet,Shipped,4.5,2025-07-09 04:41:54
140871,6067,Kenneth James,cindy43@example.org,North Zacharyborough,Florida,United States,7282,Samsung Toys Product 194,Home & Kitchen,Lenovo,4,21832,0,15719.04,120,87328,103167.04000000001,Credit Card,Processing,5.0,2027-04-26 05:43:54
140872,7974,Lisa Paul,stephanie75@example.org,Garciabury,Tennessee,United States,6796,LG Beauty Product 172,Electronics,Nike,5,22364,0,20127.6,60,111820,132007.6,Wallet,Processing,4.5,2026-02-14 13:46:54
140873,1702,Ashley Malone,martinezjulie@example.com,Wardview,Alabama,United States,5527,Samsung Appliances Product 441,Appliances,HP,5,21457,0,19311.3,80,107285,126676.3,UPI,Processing,4.5,2025-06-21 10:10:54
140874,2939,Brandon Sanford,melissa77@example.net,South Stephen,North Dakota,United States,7979,Sony Beauty Product 487,Toys,Puma,5,18725,0,16852.5,80,93625,110557.5,Net Banking,Processing,4.0,2025-08-08 20:59:54
140875,3464,Sandra Dunlap,jenniferlopez@example.org,Angelaport,New York,United States,5109,Puma Fashion Product 219,Electronics,Adidas,3,13215,0,7136.1,40,39645,46821.1,UPI,Cancelled,4.8,2027-03-27 04:40:54
140876,11805,Marcus Gomez,garciajoshua@example.net,Lake Donald,Mississippi,United States,5170,Apple Electronics Product 268,Home & Kitchen,Lenovo,5,16198,0,14578.2,60,80990,95628.2,UPI,Cancelled,4.0,2026-10-04 04:53:54
140877,2262,Todd Harvey,gramos@example.com,Port Jasminshire,Ohio,United States,7951,Puma Fashion Product 350,Home & Kitchen,HP,3,22642,750,12226.68,60,67926,79462.68,Credit Card,Shipped,4.5,2027-03-28 22:58:54
140878,11112,John Swanson,ijones@example.com,Stephaniestad,South Dakota,United States,5009,HP Fashion Product 83,Sports,Boat,3,11356,50,6132.24,120,34068,40270.24,Net Banking,Shipped,4.0,2026-10-05 01:40:54
140879,9484,Brian Reeves,stephensseth@example.org,Randyhaven,South Dakota,United States,5119,HP Sports Product 219,Appliances,Sony,1,21837,750,3930.66,60,21837,25077.66,Debit Card,Shipped,4.8,2026-06-26 11:50:54
140880,5269,Sandra Murphy,justincampbell@example.com,Ramirezstad,Washington,United States,8272,Zara Books Product 195,Grocery,Adidas,4,9664,100,6958.08,60,38656,45574.08,Cash on Delivery,Pending,4.8,2025-09-06 08:20:54
140881,11230,Robert Love,angela43@example.net,Bryceside,New Jersey,United States,8558,Nike Books Product 50,Sports,Adidas,2,15055,750,5419.8,120,30110,34899.8,UPI,Delivered,4.5,2025-10-08 16:57:54
140882,9048,Connor Watkins,patricia75@example.com,North Jonathanmouth,North Dakota,United States,6568,Samsung Appliances Product 405,Books,Puma,1,3905,1000,702.9,60,3905,3667.9,Net Banking,Delivered,4.8,2026-03-28 05:25:54
140883,9382,Stephen Payne,ntaylor@example.net,West Danielview,Iowa,United States,7307,Samsung Furniture Product 76,Home & Kitchen,LG,4,10697,0,7701.84,60,42788,50549.84,Wallet,Shipped,3.5,2025-07-01 04:52:54
140884,10456,John Knox,sharitravis@example.net,Lake Carl,New York,United States,7096,Philips Beauty Product 121,Sports,Boat,3,22252,0,12016.08,0,66756,78772.08,Wallet,Processing,4.0,2026-02-22 07:35:54
140885,6765,Laura Wolfe,kennedymichelle@example.net,North Christiemouth,Pennsylvania,United States,8730,Mamaearth Fashion Product 187,Beauty,IKEA,4,24580,100,17697.6,120,98320,116037.6,Credit Card,Processing,4.0,2026-12-22 15:10:54
140886,4601,Ronald Gilbert,kathy81@example.net,Lake Jaimeview,South Dakota,United States,5858,Mamaearth Grocery Product 265,Home & Kitchen,Philips,3,19472,0,10514.88,60,58416,68990.88,Debit Card,Pending,4.2,2025-07-21 02:53:54
140887,7298,Desiree Adams,jennifer21@example.org,Vincentside,Massachusetts,United States,6077,Nike Grocery Product 208,Electronics,IKEA,3,17845,750,9636.3,60,53535,62481.3,Debit Card,Processing,3.5,2025-06-15 20:54:54
140888,3228,Jordan Tate,sheppardjacqueline@example.org,Susanside,Nevada,United States,6117,LG Toys Product 335,Grocery,Sony,2,4489,0,1616.04,80,8978,10674.04,UPI,Cancelled,4.2,2025-10-10 19:42:54
140889,1679,Charles Barber,craiglittle@example.com,Michelebury,Tennessee,United States,5591,LG Beauty Product 296,Fashion,IKEA,2,9519,50,3426.84,0,19038,22414.84,Wallet,Cancelled,5.0,2025-06-17 09:50:54
140890,2446,Erik Miller,katherine51@example.net,South Jason,Alabama,United States,8806,Samsung Toys Product 25,Appliances,Sony,5,9806,100,8825.4,0,49030,57755.4,Debit Card,Cancelled,4.0,2026-11-19 00:44:54
140891,6334,Steven Rogers,nrodriguez@example.net,Griffithbury,North Carolina,United States,5762,Nike Appliances Product 314,Appliances,Boat,2,20233,0,7283.88,120,40466,47869.88,Debit Card,Processing,4.2,2026-07-21 05:05:54
140892,11770,James Johnson,davidosborne@example.org,Walterchester,West Virginia,United States,6296,Philips Appliances Product 205,Home & Kitchen,Nike,5,6997,50,6297.3,0,34985,41232.3,Wallet,Processing,3.5,2026-10-01 10:31:54
140893,10683,Jesse Jimenez,rdavis@example.org,East Jay,New Mexico,United States,8724,Zara Appliances Product 118,Sports,Apple,3,2189,0,1182.06,120,6567,7869.0599999999995,Debit Card,Cancelled,4.8,2025-05-29 16:38:54
140894,6649,Edward Irwin,bobby27@example.net,Harryview,Massachusetts,United States,8445,Apple Books Product 270,Home & Kitchen,Apple,4,23804,50,17138.88,60,95216,112364.88,Credit Card,Delivered,3.5,2027-02-09 15:55:54
140895,10999,Alicia Allen,vcarey@example.net,Crosbyfort,Massachusetts,United States,5078,Boat Sports Product 495,Sports,Nike,3,23553,1000,12718.62,40,70659,82417.62,Debit Card,Shipped,5.0,2026-10-13 00:43:54
140896,9965,Steven Rodriguez,hhancock@example.com,Masonhaven,Wisconsin,United States,7004,HP Books Product 15,Furniture,Lenovo,4,4120,750,2966.4,120,16480,18816.4,Cash on Delivery,Delivered,4.2,2025-05-06 06:35:54
140897,9478,David Williams,christinecombs@example.com,Jenniferchester,California,United States,5643,Boat Appliances Product 222,Fashion,Philips,5,8056,750,7250.4,80,40280,46860.4,UPI,Cancelled,4.5,2026-03-13 12:09:54
140898,6291,Michelle Buck,brownbrent@example.org,Maryburgh,Missouri,United States,8415,Zara Toys Product 268,Electronics,Nike,5,14657,0,13191.3,40,73285,86516.3,Debit Card,Processing,4.8,2026-02-05 00:19:54
140899,11446,William Kelly,summersjenna@example.org,Port Stevefurt,California,United States,8949,Philips Sports Product 308,Grocery,Zara,3,24110,0,13019.4,120,72330,85469.4,Wallet,Processing,3.5,2026-11-14 17:39:54
140900,7566,Emily Wallace,jonathaningram@example.com,Pattersonfurt,Ohio,United States,7564,Philips Fashion Product 28,Toys,Lenovo,2,20244,250,7287.84,80,40488,47605.84,Wallet,Delivered,3.5,2025-11-21 16:01:54
